"91.240.45.0","91.240.45.255","RU","LLC Trans Media"
"91.240.74.0","91.240.75.255","RU","Trust Telecom Ltd"
"91.240.84.0","91.240.84.191","RU","JSC The First"
"91.240.84.193","91.240.87.255","RU","JSC The First"
"91.240.90.0","91.240.91.255","RU","Joint Stock Company Soda Crimea Plant"
"91.240.95.0","91.240.95.255","RU","OOO Harmony"
"91.240.102.0","91.240.103.255","RU","BaikalWestCom"
"91.240.110.0","91.240.111.255","RU","Keysystems Ltd"
"91.240.112.0","91.240.113.255","RU","Lukjanova Lydia Andreevna PE"
"91.240.114.0","91.240.115.255","RU","OOO Interdol"
"91.240.118.0","91.240.118.255","RU","Global Layer B.V."
"91.240.119.0","91.240.119.255","RU","RTS LLC"
"91.240.120.0","91.240.123.255","RU","Ooo Has-telekom"
"91.240.124.0","91.240.127.255","RU","Gepard.Online"
"91.240.155.0","91.240.155.255","RU","OOO PromServiceBank"
"91.240.162.0","91.240.162.255","RU","Medical Information Analityc Center of Kirov Regio"
"91.240.168.0","91.240.171.255","RU","CDNvideo LLC"
"91.240.172.0","91.240.172.255","RU","PPR LLC"
"91.240.179.0","91.240.179.255","RU","Komos Group LLC"
"91.240.208.0","91.240.211.255","RU","AVANT Ltd."
"91.240.218.0","91.240.218.255","RU","Affimob, LLC"
"91.240.220.0","91.240.220.255","RU","NEVZ"
"91.240.222.0","91.240.222.255","RU","LLC Sciener"
"91.240.242.0","91.240.242.255","RU","Innovation IT Solutions LTD"
"91.241.4.0","91.241.4.255","RU","Cloudy Information Systems LLC"
"91.241.12.0","91.241.13.255","RU","LLC Advanced Transformation Consulting"
"91.241.17.0","91.241.17.255","RU","BETA Group LLC"
"91.241.18.0","91.241.18.255","RU","Melon Fashion Group JSC"
"91.241.19.0","91.241.19.255","RU","Hostway LLC"
"91.241.22.0","91.241.22.255","RU","LLC Sweet Life Plus"
"91.241.43.0","91.241.43.255","RU","OOO Rolis"
"91.241.45.0","91.241.45.255","RU","Customized InformSystems Ltd"
"91.241.46.0","91.241.47.255","RU","Petersburg Internet Network Hosting"
"91.241.58.0","91.241.58.255","RU","Falcon Plus Ltd."
"91.241.59.0","91.241.59.255","RU","Consortium Apps Ltd"
"91.241.68.0","91.241.69.255","RU","Ooo infokom"
"91.241.84.0","91.241.85.255","RU","Uralskie lokomotivy Ltd"
"91.241.88.0","91.241.91.255","RU","Torgoviy Dom Lazurit Ltd."
"91.241.134.141","91.241.134.141","RU","Tov Neo-telecom"
"91.241.180.0","91.241.181.255","RU","RECONN LLC"
"91.241.182.0","91.241.183.255","RU","OOO Network of data-centers Selectel"
"91.242.32.0","91.242.39.255","RU","Xeon LLC"
"91.242.40.0","91.242.43.255","RU","Net By Net Holding LLC"
"91.242.161.0","91.242.161.255","RU","Web3tel msk OOO"
"91.242.163.0","91.242.163.255","RU","OOO Sysmedia"
"91.242.164.0","91.242.167.255","RU","LLC Yarteleservice"
"91.242.168.0","91.242.169.255","RU","OOO Barstel"
"91.242.170.0","91.242.171.255","RU","State Intitution Resources of Yamala"
"91.242.176.0","91.242.191.255","RU","ER-Telecom"
"91.242.213.0","91.242.213.255","RU","MTS PJSC"
"91.243.48.0","91.243.55.255","RU","Petersburg Internet Network Hosting"
"91.243.60.0","91.243.63.255","RU","Petersburg Internet Network Hosting"
"91.243.68.0","91.243.68.255","RU","Apps Ministry LLC"
"91.243.82.0","91.243.83.255","RU","MoreneHost"
"91.243.84.0","91.243.84.255","RU","G-Core Labs S.A."
"91.243.86.0","91.243.86.255","RU","G-Core Labs S.A."
"91.243.88.0","91.243.88.255","RU","PJSC MegaFon"
"91.243.89.0","91.243.89.255","RU","Sharktech"
"91.243.90.0","91.243.91.255","RU","IT-KM LLC"
"91.243.92.0","91.243.92.255","RU","Sharktech"
"91.243.93.0","91.243.93.255","RU","IT-KM LLC"
"91.243.94.0","91.243.94.255","RU","Sharktech"
"91.243.95.0","91.243.95.255","RU","PJSC MegaFon"
"91.243.96.0","91.243.111.255","RU","Special Engineering and Design Bureau Orbita JSC"
"91.243.112.0","91.243.113.255","RU","Noutek Ltd"
"91.243.120.0","91.243.121.255","RU","Internod LLC"
"91.243.124.0","91.243.125.255","RU","LLC Afk group"
"91.243.188.0","91.243.188.255","RU","LLC Internet Tehnologii"
"91.243.189.0","91.243.189.255","RU","RECONN LLC"
"91.243.191.0","91.243.191.255","RU","UGB Hosting OU"
"91.243.224.0","91.243.255.255","RU","GorPTUs OOO"
"91.244.64.0","91.244.67.255","RU","DRLINE Ltd."
"91.244.72.0","91.244.79.255","RU","VostokMediaSvyaz Ltd."
"91.244.80.0","91.244.95.255","RU","Telekom Ltd"
"91.244.112.0","91.244.115.255","RU","MTS PJSC"
"91.244.160.0","91.244.167.255","RU","Master IT Ltd."
"91.244.168.0","91.244.179.255","RU","Atlas Telecom Ltd."
"91.244.183.0","91.244.183.255","RU","InfoTeCS JSC"
"91.244.252.0","91.244.255.255","RU","SkyNetwork Ltd."
"91.245.32.0","91.245.32.255","RU","CJSC Telekommunikacii 21"
"91.245.33.0","91.245.63.255","RU","JSC Telecommunications 21"
"91.245.64.0","91.245.71.255","RU","Rostovskaya proizvodstvennaya kompaniya Ltd."
"91.245.128.0","91.245.159.255","RU","OOO Creative Direct Marketing Solutions"
"91.245.210.0","91.245.211.255","RU","Uralmicro Ltd"
"91.245.226.0","91.245.226.255","RU","RETN Limited"
"91.246.0.0","91.246.3.255","RU","Baikal Teleport CJSC"
"91.246.16.0","91.246.23.255","RU","New Telecommunication Company Ltd."
"91.246.24.0","91.246.24.255","RU","Electronic Radio Optical Systems Ltd"
"91.246.25.0","91.246.25.255","RU","PSF Maximum LLC"
"91.246.30.0","91.246.31.255","RU","LLC Oriola"
"91.246.112.0","91.246.127.255","RU","ER-Telecom"
"91.246.160.0","91.246.167.255","RU","Dom.ru"
"91.246.219.0","91.246.219.255","RU","ojsc RZHD"
"91.247.0.0","91.247.31.255","RU","IP-HOME"
"91.247.32.0","91.247.35.255","RU","Okno-TV Ltd."
"91.247.68.0","91.247.71.255","RU","Joint Stock Company MTU Kristall"
"91.247.96.0","91.247.111.255","RU","Crelcom LLC"
"91.247.120.0","91.247.127.255","RU","Crelcom LLC"
"91.247.128.0","91.247.143.255","RU","Tario Ltd."
"91.247.148.0","91.247.151.255","RU","Vashnet"
"91.247.152.0","91.247.159.255","RU","Teleservis-plus LLC"
"91.247.192.0","91.247.207.255","RU","NETKOM-E Ltd."
"91.247.208.0","91.247.219.255","RU","RIA Link Ltd"
"91.247.220.0","91.247.220.255","RU","Apollon LLC"
"91.247.222.0","91.247.223.255","RU","LLC Vnesheconomprod"
"91.247.232.0","91.247.239.255","RU","RamSvyazInvest LLC"
"91.247.248.0","91.247.251.255","RU","Ivstar Ltd"
"91.247.254.0","91.247.254.255","RU","Major Cargo Service Jsc."
"91.247.255.0","91.247.255.255","RU","OOO Kontakt Centr Otkrytaya Liniya"
"92.36.0.0","92.36.127.255","RU","T2 Mobile"
"92.37.128.0","92.37.255.255","RU","Rostelecom"
"92.38.0.0","92.38.1.255","RU","Electron-Service LTD"
"92.38.3.0","92.38.3.255","RU","ALFA TELECOM s.r.o."
"92.38.4.0","92.38.4.255","RU","SkyStream Ltd."
"92.38.5.0","92.38.5.255","RU","Arkatek Ltd."
"92.38.8.0","92.38.15.255","RU","ALFA TELECOM s.r.o."
"92.38.20.0","92.38.21.255","RU","ALFA TELECOM s.r.o."
"92.38.30.46","92.38.30.46","RU","LLC Cybercom"
"92.38.32.0","92.38.32.255","RU","ALFA TELECOM s.r.o."
"92.38.33.0","92.38.33.255","RU","Garant-G Ltd."
"92.38.35.0","92.38.35.255","RU","Alfa Telecom Ltd."
"92.38.36.0","92.38.37.255","RU","Cable Systems Ltd"
"92.38.43.0","92.38.47.255","RU","ALFA TELECOM s.r.o."
"92.38.80.0","92.38.82.255","RU","ALFA TELECOM s.r.o."
"92.38.86.0","92.38.87.255","RU","Inet.ru Ltd."
"92.38.88.0","92.38.89.255","RU","RTA Telecom Ltd."
"92.38.90.0","92.38.91.255","RU","TeleOka com"
"92.38.92.0","92.38.92.177","RU","Star-Telecom Ltd."
"92.38.92.179","92.38.92.255","RU","Star-Telecom Ltd."
"92.38.95.0","92.38.95.255","RU","ALFA TELECOM s.r.o."
"92.38.128.0","92.38.131.255","RU","G-Core Labs S.A."
"92.38.136.0","92.38.139.255","RU","G-Core Labs S.A."
"92.38.143.0","92.38.143.255","RU","G-Core Labs S.A."
"92.38.152.0","92.38.153.255","RU","G-Core Labs S.A."
"92.38.188.0","92.38.191.255","RU","G-Core Labs S.A."
"92.38.192.0","92.38.207.255","RU","LLC Digital Network"
"92.38.212.0","92.38.255.255","RU","LLC Digital Network"
"92.39.64.0","92.39.79.255","RU","MTS PJSC"
"92.39.96.0","92.39.103.255","RU","OOO SvyazInform"
"92.39.104.0","92.39.111.255","RU","JSC RDE Unico"
"92.39.128.0","92.39.135.255","RU","OOO WestCall Ltd."
"92.39.136.0","92.39.143.255","RU","ER-Telecom"
"92.39.208.0","92.39.223.255","RU","MTS PJSC"
"92.39.224.0","92.39.239.255","RU","ER-Telecom"
"92.42.8.0","92.42.13.255","RU","Joint Stock company KMVtelecom"
"92.42.14.0","92.42.15.255","RU","OOO Network of data-centers Selectel"
"92.42.24.0","92.42.31.255","RU","Saint Petersburg State University"
"92.42.88.0","92.42.95.255","RU","Net By Net Holding LLC"
"92.42.128.0","92.42.135.255","RU","Limited Company Digital channel"
"92.42.160.0","92.42.167.255","RU","AlfaTEL OOO"
"92.42.200.0","92.42.207.255","RU","Joint Stock Company Rosseti Tyumen"
"92.42.208.0","92.42.215.255","RU","OOO WestCall Ltd."
"92.43.0.0","92.43.7.255","RU","Fannet Telecom LLC"
"92.43.84.0","92.43.87.255","RU","FasTel Ltd."
"92.43.152.0","92.43.154.255","RU","BILLING SOLUTION Ltd."
"92.43.155.0","92.43.155.255","RU","Jsc Ka-internet"
"92.43.156.0","92.43.159.255","RU","BILLING SOLUTION Ltd."
"92.43.166.0","92.43.167.255","RU","Infotelecom"
"92.43.184.0","92.43.191.255","RU","MTS PJSC"
"92.49.128.0","92.49.191.255","RU","Rostelecom"
"92.50.128.0","92.50.191.255","RU","OJSC Ufanet"
"92.50.192.0","92.50.255.255","RU","Rostelecom"
"92.51.0.0","92.51.3.255","RU","Permtelecom Ltd"
"92.51.4.0","92.51.5.255","RU","Agronet LLC"
"92.51.6.0","92.51.7.255","RU","ZAO Zakamskaya Telephone Company"
"92.51.8.0","92.51.19.255","RU","Anton Mamaev"
"92.51.20.0","92.51.23.255","RU","Crelcom LLC"
"92.51.24.0","92.51.24.255","RU","Bridge Connect LLC"
"92.51.25.0","92.51.25.255","RU","UralKonnektServis LLC"
"92.51.26.0","92.51.27.255","RU","ZAO Zakamskaya Telephone Company"
"92.51.28.0","92.51.47.255","RU","Crelcom LLC"
"92.53.64.0","92.53.95.255","RU","OOO Network of data-centers Selectel"
"92.53.96.0","92.53.99.255","RU","TimeWeb Ltd."
"92.53.100.0","92.53.103.255","RU","OOO Network of data-centers Selectel"
"92.53.104.0","92.53.107.255","RU","TimeWeb Ltd."
"92.53.108.0","92.53.111.255","RU","OOO Network of data-centers Selectel"
"92.53.112.0","92.53.127.255","RU","TimeWeb Ltd."
"92.53.224.0","92.53.231.255","RU","Unilink Ltd"
"92.54.64.0","92.54.127.255","RU","Rostelecom"
"92.55.0.0","92.55.63.255","RU","OOO NI"
"92.60.80.0","92.60.95.255","RU","Avantel, Close Joint Stock Company"
"92.61.16.0","92.61.31.255","RU","Izhevsk Network Technologies Ltd"
"92.61.64.0","92.61.71.255","RU","Rostelecom"
"92.62.48.0","92.62.63.255","RU","SatTel Corporation, Ltd."
"92.62.67.0","92.62.67.255","RU","Saimanet Telecomunications"
"92.62.112.0","92.62.115.255","RU","Advanced Solutions LLC"
"92.62.144.0","92.62.159.255","RU","Stroytechservice LLC"
"92.63.64.0","92.63.79.255","RU","Tomsk State University"
"92.63.96.0","92.63.104.83","RU","JSC The First"
"92.63.104.85","92.63.111.255","RU","JSC The First"
"92.63.184.0","92.63.187.255","RU","Link LLC"
"92.63.192.0","92.63.193.255","RU","OOO Patent-Media"
"92.63.194.0","92.63.194.255","RU","Hostkey B.v."
"92.63.195.0","92.63.195.255","RU","PE Viktor Tyurin"
"92.63.196.0","92.63.196.255","RU","Romanenko Stanislav Sergeevich"
"92.63.197.0","92.63.197.255","RU","Novogara LTD"
"92.63.198.0","92.63.198.255","RU","LLC Internet Tehnologii"
"92.63.199.0","92.63.199.255","RU","Chernyshov Aleksandr Aleksandrovich"
"92.63.201.0","92.63.201.255","RU","Teso LT UAB"
"92.63.202.0","92.63.202.255","RU","OOO Patent-Media"
"92.63.203.0","92.63.203.255","RU","Chernyshov Aleksandr Aleksandrovich"
"92.63.204.0","92.63.207.255","RU","Veles LLC"
"92.100.0.0","92.101.255.255","RU","Rostelecom"
"92.118.66.0","92.118.67.255","RU","LLC Telemir"
"92.118.72.0","92.118.75.255","RU","skHosting.eu s.r.o."
"92.118.88.0","92.118.91.255","RU","Perviy TSOD LLC"
"92.118.92.0","92.118.95.255","RU","Sky Telecom"
"92.118.112.0","92.118.112.255","RU","Gudaev Maxim Amrakhovich"
"92.118.114.0","92.118.115.255","RU","Greybeard Technology LLC"
"92.118.116.0","92.118.119.255","RU","Egs-telecom.kaluga LLC"
"92.118.132.0","92.118.135.255","RU","Oy Crea Nova Hosting Solution Ltd"
"92.118.140.0","92.118.143.255","RU","InterkamService LLC"
"92.118.168.0","92.118.169.255","RU","HiNet"
"92.118.170.0","92.118.171.255","RU","LLC Hinet"
"92.119.128.0","92.119.128.255","RU","RECONN LLC"
"92.119.129.0","92.119.129.255","RU","Bionika Service LLC"
"92.119.130.0","92.119.130.255","RU","RECONN LLC"
"92.119.131.0","92.119.131.255","RU","Centr Mezhdugorodnoy Svyazi LLC"
"92.119.160.0","92.119.160.255","RU","OOO Network of data-centers Selectel"
"92.119.162.0","92.119.162.255","RU","Petersburg Internet Network Hosting"
"92.119.184.49","92.119.184.49","RU","Yalta-TV KOM Ltd."
"92.119.187.243","92.119.187.243","RU","Yalta-TV KOM Ltd."
"92.119.187.249","92.119.187.249","RU","Yalta-TV KOM Ltd."
"92.119.192.0","92.119.192.255","RU","Clouvider Limited"
"92.119.193.0","92.119.193.255","RU","Biterika Group LLC"
"92.119.194.0","92.119.195.255","RU","RECONN LLC"
"92.119.200.0","92.119.203.255","RU","Perviy TSOD LLC"
"92.119.216.0","92.119.219.255","RU","Russian Fishery LLC"
"92.119.230.0","92.119.230.255","RU","Serv-Tech LLC"
"92.124.0.0","92.127.255.255","RU","Rostelecom"
"92.223.4.0","92.223.6.255","RU","G-Core Labs S.A."
"92.223.8.0","92.223.9.255","RU","G-Core Labs S.A."
"92.223.14.0","92.223.15.255","RU","G-Core Labs S.A."
"92.223.32.0","92.223.36.255","RU","G-Core Labs S.A."
"92.223.38.0","92.223.38.255","RU","G-Core Labs S.A."
"92.223.41.0","92.223.43.255","RU","G-Core Labs S.A."
"92.223.60.0","92.223.60.255","RU","G-Core Labs S.A."
"92.223.64.0","92.223.65.255","RU","G-Core Labs S.A."
"92.223.67.0","92.223.67.255","RU","G-Core Labs S.A."
"92.223.72.0","92.223.72.255","RU","G-Core Labs S.A."
"92.223.80.0","92.223.80.255","RU","G-Core Labs S.A."
"92.223.87.0","92.223.87.255","RU","G-Core Labs S.A."
"92.223.91.0","92.223.91.255","RU","G-Core Labs S.A."
"92.223.99.0","92.223.99.255","RU","G-Core Labs S.A."
"92.223.101.0","92.223.103.255","RU","G-Core Labs S.A."
"92.223.106.0","92.223.106.255","RU","G-Core Labs S.A."
"92.223.108.0","92.223.111.255","RU","G-Core Labs S.A."
"92.223.114.0","92.223.115.255","RU","G-Core Labs S.A."
"92.223.122.0","92.223.123.255","RU","G-Core Labs S.A."
"92.240.128.0","92.240.143.255","RU","Cjsc Aist"
"92.240.194.0","92.240.195.255","RU","Permtelecom Ltd"
"92.240.196.0","92.240.199.255","RU","Men Danil Valentinovich"
"92.240.202.0","92.240.202.255","RU","UralKonnektServis LLC"
"92.240.208.0","92.240.213.255","RU","Permtelecom Ltd"
"92.240.218.0","92.240.223.255","RU","Permtelecom Ltd"
"92.241.0.0","92.241.31.255","RU","OJSC Svyazinform"
"92.241.96.0","92.241.127.255","RU","Smoltelecom Ltd"
"92.241.160.0","92.241.191.255","RU","OOO Fly Engeneering Group"
"92.241.224.0","92.241.255.255","RU","OOO NI"
"92.242.0.0","92.242.31.255","RU","LLC KomTehCentr"
"92.242.32.0","92.242.39.255","RU","Dataline Ltd"
"92.242.40.0","92.242.40.255","RU","CloudLite LLC"
"92.242.41.0","92.242.43.255","RU","Dataline Ltd"
"92.242.44.0","92.242.45.255","RU","CloudLite LLC"
"92.242.46.0","92.242.47.255","RU","Dataline Ltd"
"92.242.48.0","92.242.51.255","RU","Yarnet Ltd"
"92.242.52.0","92.242.55.255","RU","Avantel, Close Joint Stock Company"
"92.242.56.0","92.242.61.255","RU","LLC Management Company Svyaz"
"92.242.64.0","92.242.95.255","RU","Beeline"
"92.242.176.0","92.242.176.255","RU","YOVIL Ltd."
"92.243.64.0","92.243.95.255","RU","OOO National Telecommunications"
"92.243.96.0","92.243.127.255","RU","ER-Telecom"
"92.243.160.0","92.243.191.255","RU","OJSC Comcor"
"92.244.224.0","92.244.255.255","RU","Ic-voronezh"
"92.245.32.0","92.245.63.255","RU","PJSC Bashinformsvyaz"
"92.246.76.0","92.246.79.255","RU","Information Technologies LLC"
"92.246.128.0","92.246.143.255","RU","OOO MediaSeti"
"92.246.148.0","92.246.151.255","RU","Softline Trade JSC"
"92.246.152.0","92.246.155.255","RU","Svyazist LLC"
"92.246.160.0","92.246.223.255","RU","MTS PJSC"
"92.248.128.0","92.248.255.255","RU","ER-Telecom"
"92.249.0.0","92.249.3.255","RU","Radius-NET"
"92.249.4.0","92.249.4.255","RU","Avantel, Close Joint Stock Company"
"92.249.12.0","92.249.12.255","RU","OOO Network of data-centers Selectel"
"92.249.15.0","92.249.15.255","RU","OOO Network of data-centers Selectel"
"92.252.128.0","92.252.255.255","RU","Rostelecom"
"92.253.128.0","92.253.191.255","RU","Metroset"
"92.253.200.0","92.253.200.255","RU","Aviva Telecom"
"92.253.202.237","92.253.202.237","RU","ALFA TELECOM s.r.o."
"92.253.203.0","92.253.203.255","RU","Wi-fi Dom Ltd."
"92.253.206.0","92.253.206.255","RU","ALFA TELECOM s.r.o."
"92.253.208.0","92.253.215.255","RU","LLC Cybercom"
"92.253.216.0","92.253.217.255","RU","KTVS Ltd."
"92.253.218.0","92.253.219.255","RU","Inet.ru Ltd."
"92.253.232.0","92.253.232.255","RU","NEWNET"
"92.253.235.0","92.253.235.255","RU","ALFA TELECOM s.r.o."
"92.255.0.0","92.255.41.255","RU","United Networks Ltd."
"92.255.42.0","92.255.42.255","RU","LLC Rusenergoresource"
"92.255.44.0","92.255.47.255","RU","Elixe Co.,Ltd"
"92.255.48.0","92.255.48.255","RU","Direct Credit"
"92.255.49.0","92.255.49.255","RU","LLC RUS"
"92.255.50.0","92.255.50.255","RU","United Networks Ltd."
"92.255.51.0","92.255.51.255","RU","Ooo Trk ''integral''"
"92.255.53.0","92.255.53.255","RU","State Institute of Technology Saint-Petersburg"
"92.255.54.0","92.255.54.255","RU","Group of Companies Bulletin of Estate Ltd."
"92.255.56.0","92.255.56.255","RU","Telecom SP Ltd"
"92.255.57.0","92.255.57.255","RU","LLC Cloud Networks"
"92.255.60.0","92.255.60.255","RU","Netrika LLC"
"92.255.61.0","92.255.61.255","RU","LLC Lenvendo-Soft"
"92.255.62.0","92.255.62.255","RU","Internet Systems LLC"
"92.255.63.0","92.255.63.255","RU","Natsinvestprombank (JSC)"
"92.255.65.0","92.255.65.255","RU","Federal State Budgetary Educational Institution of"
"92.255.66.0","92.255.66.255","RU","United Networks Ltd."
"92.255.67.0","92.255.67.255","RU","Delovaya Svyaz Ltd."
"92.255.68.0","92.255.71.255","RU","Telecom SP Ltd"
"92.255.72.0","92.255.75.255","RU","LLC Lenvendo-Soft"
"92.255.76.0","92.255.83.255","RU","Continental Ltd."
"92.255.84.0","92.255.84.255","RU","SOVTEL LTD"
"92.255.85.0","92.255.87.255","RU","LLC Cloud Networks"
"92.255.88.0","92.255.103.255","RU","Comfortel Ltd."
"92.255.104.0","92.255.111.255","RU","Continental Ltd."
"92.255.112.0","92.255.127.255","RU","Nevalink LTD"
"92.255.128.0","92.255.255.255","RU","ER-Telecom"
"93.77.160.0","93.77.167.255","RU","Telecommunication Systems LLC"
"93.77.174.128","93.77.174.255","RU","Telecommunication Systems LLC"
"93.77.178.0","93.77.179.255","RU","Telecommunication Systems LLC"
"93.80.0.0","93.80.171.255","RU","Beeline Home"
"93.80.172.0","93.80.172.255","RU","Beeline"
"93.80.173.0","93.81.226.255","RU","Beeline Home"
"93.81.227.0","93.81.238.255","RU","Beeline"
"93.81.239.0","93.81.241.255","RU","Beeline Home"
"93.81.242.0","93.81.242.255","RU","Beeline"
"93.81.243.0","93.81.247.255","RU","Beeline Home"
"93.81.248.0","93.81.255.255","RU","Beeline"
"93.88.0.0","93.88.15.255","RU","Beeline"
"93.88.26.0","93.88.27.255","RU","Sviazinvestregion LLC"
"93.88.76.0","93.88.79.255","RU","Advanced Solutions LLC"
"93.88.128.0","93.88.143.255","RU","LLC Real-net"
"93.88.160.0","93.88.164.255","RU","Intertax LLC"
"93.88.165.0","93.88.165.255","RU","Radioimpuls LLC"
"93.88.166.0","93.88.169.255","RU","JSC Eniseytelephone"
"93.88.170.0","93.88.170.255","RU","Radioimpuls LLC"
"93.88.176.0","93.88.191.255","RU","Ural Federal University"
"93.88.208.0","93.88.223.255","RU","Ussuri-Teleservice Ltd."
"93.89.176.0","93.89.191.255","RU","Cifra1"
"93.90.32.0","93.90.47.255","RU","Net By Net Holding LLC"
"93.90.80.0","93.90.95.255","RU","Dontechsvyaz LLC"
"93.90.96.0","93.90.111.255","RU","Joint stock company For"
"93.90.208.0","93.90.215.255","RU","Joint Stock company KMVtelecom"
"93.90.216.0","93.90.219.255","RU","OOO Network of data-centers Selectel"
"93.90.220.0","93.90.223.255","RU","Softline Trade JSC"
"93.90.224.0","93.90.239.255","RU","MTS PJSC"
"93.91.0.0","93.91.15.255","RU","LLC tc Tel Center"
"93.91.112.0","93.91.127.255","RU","Fast Link Ltd"
"93.91.160.0","93.91.163.255","RU","JSC Avantel"
"93.91.164.0","93.91.164.255","RU","OOO Vegetable Group"
"93.91.165.0","93.91.170.255","RU","JSC Avantel"
"93.91.171.0","93.91.171.255","RU","LLC Usergate"
"93.91.172.0","93.91.175.255","RU","JSC Avantel"
"93.91.224.0","93.91.239.255","RU","PJSC MegaFon"
"93.92.32.0","93.92.39.255","RU","NetCom-R LLC"
"93.92.64.0","93.92.64.255","RU","Webra LLC"
"93.92.65.0","93.92.65.255","RU","Municipality of Krasnoyarsk City"
"93.92.66.0","93.92.71.255","RU","Webra LLC"
"93.92.80.0","93.92.87.255","RU","JSC Telephone Company Sotcom"
"93.92.88.0","93.92.95.255","RU","Cjsc Race Telecom"
"93.92.112.0","93.92.119.255","RU","Company Skala LLC"
"93.92.136.0","93.92.143.255","RU","AO Countrycom"
"93.92.176.0","93.92.183.255","RU","Beeline"
"93.92.192.0","93.92.199.255","RU","Smart Telecom Limited"
"93.92.200.0","93.92.207.255","RU","Saint-Petersburg Computer Networks Ltd."
"93.92.216.0","93.92.223.255","RU","Sibirskie Seti Ltd."
"93.93.72.171","93.93.72.171","RU","National Oilwell Norway"
"93.93.88.0","93.93.95.255","RU","OOO Sovremennye setevye tekhnologii"
"93.93.136.0","93.93.143.255","RU","T2 Mobile"
"93.94.144.0","93.94.151.255","RU","Modern Solutions LTD"
"93.94.152.0","93.94.159.255","RU","DELFIN TELECOM Ltd"
"93.94.176.0","93.94.183.255","RU","ER-Telecom"
"93.94.232.0","93.94.239.255","RU","CyberTech Ltd"
"93.95.40.0","93.95.47.255","RU","Formula+ Ltd"
"93.95.96.0","93.95.103.255","RU","JSC Mediasoft ekspert"
"93.95.136.0","93.95.143.255","RU","Gazprom svyaz LLC"
"93.95.152.0","93.95.159.255","RU","Closed Joint Stock Company Kuzbassenergosviaz"
"93.95.160.0","93.95.167.255","RU","Information and Communication Technologies LLC"
"93.95.168.0","93.95.175.255","RU","Ekaterinburg-2000 LLC"
"93.95.192.0","93.95.199.255","RU","Jsc Ka-internet"
"93.100.0.0","93.100.255.255","RU","Skynet Ltd"
"93.114.142.0","93.114.142.255","RU","DVTK LLC"
"93.120.128.0","93.120.255.255","RU","Rostelecom"
"93.123.128.0","93.123.255.255","RU","Information and Communication Technologies LLC"
"93.124.0.0","93.124.127.255","RU","Rostelecom"
"93.153.128.0","93.153.255.255","RU","PJSC MegaFon"
"93.157.16.0","93.157.23.255","RU","Mikroel Ltd"
"93.157.40.0","93.157.47.255","RU","Firma Sotrudnik Plus Ltd."
"93.157.56.0","93.157.56.255","RU","Research Centre for Computer Science at the Russia"
"93.157.57.0","93.157.57.255","RU","Regional center of information security LLC"
"93.157.59.0","93.157.59.255","RU","ATH JSC"
"93.157.60.0","93.157.60.255","RU","Rostelecom"
"93.157.61.0","93.157.61.255","RU","UralKali PJSC"
"93.157.62.0","93.157.63.255","RU","NFOrce Entertainment B.V."
"93.157.120.0","93.157.127.255","RU","Resource-M LLC"
"93.157.144.0","93.157.151.255","RU","KVANT-TELEKOM Closed Joint Stock Company"
"93.157.160.0","93.157.167.255","RU","Powernet Ltd"
"93.157.168.0","93.157.175.255","RU","AVK-Wellcom Ltd."
"93.157.202.0","93.157.202.255","RU","LLC Simferopol International Airport"
"93.157.203.0","93.157.203.255","RU","State Historical Museum"
"93.157.206.0","93.157.206.255","RU","Drugstore chain O3 LLC"
"93.157.208.0","93.157.215.255","RU","Joint Stock Company TransTeleCom"
"93.157.232.0","93.157.239.255","RU","IP-HOME"
"93.157.240.0","93.157.247.255","RU","IntraLine Ltd."
"93.157.248.0","93.157.255.255","RU","OJSC Ufanet"
"93.158.128.0","93.158.191.255","RU","YANDEX LLC"
"93.158.192.0","93.158.199.255","RU","Stack Group, LLC"
"93.158.224.0","93.158.231.255","RU","Yarnet Ltd"
"93.158.240.0","93.158.255.255","RU","ARD Teleport LTD."
"93.159.216.0","93.159.223.255","RU","ZAO Reft-Tele-Inform"
"93.159.224.0","93.159.231.255","RU","Kaspersky Lab AO"
"93.159.232.0","93.159.239.255","RU","Telecom Center LLC"
"93.159.240.0","93.159.247.255","RU","Multi-Net plus Ltd"
"93.170.0.0","93.170.0.255","RU","ALFA TELECOM s.r.o."
"93.170.2.0","93.170.2.255","RU","R-Tk.Networks"
"93.170.3.0","93.170.3.255","RU","ALFA TELECOM s.r.o."
"93.170.5.0","93.170.5.255","RU","ALFA TELECOM s.r.o."
"93.170.6.0","93.170.6.255","RU","VHG Ltd"
"93.170.7.0","93.170.7.255","RU","LLC Albatros"
"93.170.11.0","93.170.12.255","RU","ALFA TELECOM s.r.o."
"93.170.14.80","93.170.14.80","RU","ALFA TELECOM s.r.o."
"93.170.16.0","93.170.23.255","RU","MAYAK NETWORK LTD"
"93.170.27.0","93.170.27.255","RU","APEX-ISP-AS - APEX-CRIMEA Ltd."
"93.170.52.0","93.170.52.255","RU","ALFA TELECOM s.r.o."
"93.170.72.0","93.170.73.255","RU","Freedom Ltd."
"93.170.74.0","93.170.74.255","RU","ALFA TELECOM s.r.o."
"93.170.76.0","93.170.76.255","RU","ALFA TELECOM s.r.o."
"93.170.79.0","93.170.79.255","RU","ALFA TELECOM s.r.o."
"93.170.82.0","93.170.82.255","RU","BTC Ltd."
